entity_id,name,formed,entity_type,status,jurisdiction,street,street_2,city,state,zip,agent_organization,agent_city
20268158052,Tanner Meyers LLC CO,2026-09-18,DLLC,Good Standing,CO,1913 S 1500 E,,SLC,UT,84105,"Backcountry Journeys Photography Tours, Workshops & Safaris LLC",Denver
20268158053,GREIBY VALE ACADEMY LLC,2026-09-18,DLLC,Good Standing,CO,1225 S Bellaire St,Bldg 3-205,Denver,CO,80246,,Denver
20268158054,Castillo Real Estate LLC,2026-09-18,DLLC,Good Standing,CO,1239 S Alta Hacienda Dr,,Pueblo,CO,81007,,Pueblo
20268158057,Roberts Aviation Services LLC,2026-09-18,DLLC,Good Standing,CO,11764 Jasmine Ct,,Thornton,CO,80233,,Thornton
20268158061,Pinkvibes LLC,2026-09-18,DLLC,Good Standing,CO,5841 Pierce St Apt 203,,Arvada,CO,80003,,Arvada
20268158065,Nature By Design LLC,2026-09-18,DLLC,Good Standing,CO,1120 Ski Hill Rd,Unit C14,Breckenridge,CO,80424,,Breckenridge
20268158075,colorado clover haus llc,2026-09-18,DLLC,Good Standing,CO,17271 Crimson Clover Dr,,Monument,CO,80132,REGISTERED AGENTS OF COLORADO INC,Erie
20268158079,The Active Edit LLC,2026-09-18,DLLC,Good Standing,CO,923 Tempted Ways Dr,,Longmont,CO,80504,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268158085,WellSuite Franchising LLC,2026-09-18,DLLC,Good Standing,CO,300 Union Blvd Ste 600,,Lakewood,CO,80228,C T CORPORATION SYSTEM,Centennial
20268158113,"PTAC Operating Centers, LLC",2026-09-18,FLLC,Good Standing,VA,19980 HIGHLAND VISTA DRIVE,SUITE 155,ASHBURN,VA,20147,CORPORATION SERVICE COMPANY,Littleton
20268158233,1260 Jane's Way LLC,2026-09-18,DLLC,Good Standing,CO,4557 Apple Way,,Boulder,CO,80301,,Boulder
20268158234,2/T Realty LLC,2026-09-18,DLLC,Good Standing,CO,14976 Deer Run Rd,,Delta,CO,81416,,Delta
20268158238,RHSM Estate Sales,2026-09-18,FLLC,Good Standing,WY,3060 Grier Blvd,,Cheyenne,WY,82001,,Greeley
20268158247,Hobby Habit LLC,2026-09-18,DLLC,Good Standing,CO,2815 S Gaylord St,,Denver,CO,80210,,Denver
20268158249,Mid Atlantic Roofing Supply Houston LLC,2026-09-18,FLLC,Good Standing,TX,155 Professional Park Dr,,Cumming,GA,30040,"Registered Agent Solutions, Inc.",Centennial
20268158250,WIDJUWEES BWO LLC,2026-09-18,DLLC,Good Standing,CO,1101 Owenwood Dr,,Irving,TX,75061,"NATIONAL REGISTERED AGENTS, INC.",Centennial
20268158254,TrueNorth Trust Holdings LLC,2026-09-18,DLLC,Good Standing,CO,32186 Castle Court,Suite 301,Evergreen,CO,80439,,Evergreen
20268158268,"SWS Forensic Investigations Group, LLC",2026-09-18,DLLC,Good Standing,CO,1670 Tall Tale Ln,,Castle Rock,CO,80108,,Castle Rock
20268158271,HOAlistic LLC,2026-09-18,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268158280,SHAEES EPIC LLC,2026-09-18,DLLC,Good Standing,CO,1500 N GRANT ST,STE 11933,DENVER,CO,80203,"NATIONAL REGISTERED AGENTS, INC.",Centennial
20268158283,BENDITO BOCADO LLC,2026-09-18,DLLC,Good Standing,CO,2822 Kendall St Apt 208,,Edgewater,CO,80214,,Edgewater
20268158284,"PM4SIGHT, LLC",2026-09-18,DLLC,Good Standing,CO,5356 E Briarwood Cir.,,Centennial,CO,80122,"CORPORATE SERVICE CENTER, INC.",Denver
20268158288,Ghost Cleaning Co. LLC,2026-09-18,DLLC,Good Standing,CO,397 S Lindsey St,,Castle Rock,CO,80104,,Castle Rock
20268158290,"Ember Music Therapy, LLC",2026-09-18,DLLC,Good Standing,CO,5341 W 76th Ave Apt 203,,Arvada,CO,80003,,Arvada
20268158297,Jackeroo and Co LLC,2026-09-18,DLLC,Good Standing,CO,2260 Baseline Rd Ste 202,,Boulder,CO,80302,,Boulder
20268158303,MKSISASRSSERT VW LLC,2026-09-18,DLLC,Good Standing,CO,3217 Kingdom Dr,,Denton,TX,76208,"NATIONAL REGISTERED AGENTS, INC.",Centennial
20268158304,JAMIDTYAIG UAS LLC,2026-09-18,DLLC,Good Standing,CO,2401 E Plum St,,Laredo,TX,78043,"NATIONAL REGISTERED AGENTS, INC.",Centennial
20268158307,Soul Sip Coffee LLC,2026-09-18,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268158315,Grand Junction Real Estate Alexandra Kubick LLC,2026-09-18,DLLC,Good Standing,CO,1443 Satterfield Ave,,Fruita,CO,81521,,Fruita
20268158319,In The Details Auto Services LLC,2026-09-18,DLLC,Good Standing,CO,3741 N Race St,,Denver,CO,80205,,Denver
20268158323,Liberties Voice Specialties LLC,2026-09-18,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268158326,"PV26, LLC",2026-09-18,DLLC,Good Standing,CO,9595 Brighton Road,,Henderson,CO,80460,Registered Agents Inc,Denver
20268158328,No Cap llc,2026-09-18,DLLC,Good Standing,CO,4592 Gold Medal Point,,Colorado Springs,CO,80923,Sales Tuning Systems LLC,Cimarron Hills
20268158331,Fernhoff K9 Services LLC,2026-09-18,DLLC,Good Standing,CO,33775 Lutes Rd,,Pine,CO,80470,,Pine
20268158338,Nacer Con Dignidad: The Birth Witness Project,2026-09-18,DNC,Good Standing,CO,4340 E Kentucky Ave,Ste 257,Glendale,CO,80246,,Glendale
20268158342,GENA Investments LLC,2026-09-18,DLLC,Good Standing,CO,2740 Meade St,,Denver,CO,80211,,Denver
20268158343,Polestar CS LLC,2026-09-18,DLLC,Good Standing,CO,1865 Kohler Dr,,Boulder,CO,80305,,Boulder
20268158353,Go Camping LLC,2026-09-18,DLLC,Good Standing,CO,95 Saddlemountain Rd,,Colorado Springs,CO,80919,,Colorado Springs
20268158359,City of Sterling LLC,2026-09-18,DLLC,Good Standing,CO,7905 Lowell Blvd Apt A,,Westminster,CO,80030,Registered Agents Inc,Denver
20268158371,MASMAHEED KIG LLC,2026-09-18,DLLC,Good Standing,CO,8 Scotland Rd,,Pueblo,CO,8100,"NATIONAL REGISTERED AGENTS, INC.",Centennial
20268158372,FIRE HIBACHI JAPANESE GRILL LLC,2026-09-18,DLLC,Good Standing,CO,3616 S Olathe Way,,Aurora,CO,80013,,Aurora
20268158374,VDSG HOLDINGS LLC,2026-09-18,DLLC,Good Standing,CO,6298 Saddlesmith St,,Castle Pines,CO,80108,,Castle Pines
20268158375,"Alyson F. Binette, LPC, LLC",2026-09-18,DLLC,Good Standing,CO,131 Ringneck,,Eagle,CO,81631,,Eagle
20268158378,Aspen Gates LLC,2026-09-18,DLLC,Good Standing,CO,10863 US Highway 34,,Grand Lake,CO,80447,,Grand Lake
20268158381,"Fine and Facets, LLC",2026-09-18,DLLC,Good Standing,CO,10750 Fairgrove Ct,,Littleton,CO,80126,,Littleton
20268158386,Elevated Purpose LLC,2026-09-18,DLLC,Good Standing,CO,1169 Conway St,B,Erie,CO,80516,,Erie
20268158389,ERUVBNIKLORTIK LLC,2026-09-18,DLLC,Good Standing,CO,County Road 30,,Lake City,CO,81235,"NATIONAL REGISTERED AGENTS, INC.",Centennial
20268158397,GRE 1031 Colorado LLC,2026-09-18,DLLC,Good Standing,CO,3518 6th Ave Ste 201,,Tacoma,WA,98406,"FIRST AMERICAN EXCHANGE COMPANY, LLC",Littleton
20268158399,DRSDJKMENTS OSE LLC,2026-09-18,DLLC,Good Standing,CO,4619 Pleasant Peony Way,,Katy,TX,77493,"NATIONAL REGISTERED AGENTS, INC.",Centennial
20268158404,Daniel Joshua LLC CO,2026-09-18,DLLC,Good Standing,CO,1013 BRYNN DR,,WINDER,GA,30680,"Backcountry Journeys Photography Tours, Workshops & Safaris LLC",Denver
20268158411,Hopeful Media LLC,2026-09-18,DLLC,Good Standing,CO,651 W 42nd Ave Unit 532,,Denver,CO,80216,,Denver
20268158414,OTOIPRONSBIK LLC,2026-09-18,DLLC,Good Standing,CO,11347 E Briarwood Cir,,Centennial,CO,80112,"NATIONAL REGISTERED AGENTS, INC.",Centennial
20268158415,Alejandro Hernandez LLC CO,2026-09-18,DLLC,Good Standing,CO,313 Neely Wingard Rd,,Gilbert,SC,29054,"Backcountry Journeys Photography Tours, Workshops & Safaris LLC",Denver
20268158417,Ironwood Holdings LTD,2026-09-18,DLLC,Good Standing,CO,1161 Laurenwood Way,,Highlands Ranch,CO,80129,,Highlands Ranch
20268158425,AACcessible.org,2026-09-18,FNC,Good Standing,WA,3486 W 101st Pl,,Westminster,CO,80031,,Westminster
20268158437,GUNBARREL FINANCIAL LLC,2026-09-18,DLLC,Good Standing,CO,7157 Petursdale Ct,,Boulder,CO,80301,REPUBLIC REGISTERED AGENT LLC,Colorado Springs
20268158495,Madelynns Windows Cleaning LLC,2026-09-18,DLLC,Good Standing,CO,2750 Ingalls St Apt 8,,Edgewater,CO,80214,,Edgewater
20268158496,Anterra Clinic PLLC,2026-09-18,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268158510,MA Trustworthy Renovations LLC,2026-09-18,DLLC,Good Standing,CO,15290 E 6th Ave Unit 275,,Aurora,CO,80011,MAD Independent Services LLC,Aurora
20268158604,Canine Nation LLC,2026-09-18,DLLC,Good Standing,CO,10638 Briarglen Cir,,Highlands Ranch,CO,80130,,Highlands Ranch
20268158607,Wild Chapters LLC,2026-09-18,DLLC,Good Standing,CO,351 Martello Ct,,Grand Junction,CO,81507,,Grand Junction
20268158608,USAFG Transport LLC,2026-09-18,DLLC,Good Standing,CO,3521 S Telluride Cir Apt B,,Aurora,CO,80013,,Aurora
20268158622,Unlocking Hope,2026-09-18,DNC,Good Standing,CO,2001 Rosen Dr Apt 4-308,,Fort Collins,CO,80528,,Fort Collins
20268158623,WS Tech LLC,2026-09-18,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268158624,5280 MH Investments LLC,2026-09-18,DLLC,Good Standing,CO,14840 Hudson St,,Thornton,CO,80602,,Thornton
20268158625,"8245 N Union Blvd, LLC",2026-09-18,DLLC,Good Standing,CO,4330 Mark Dabling Blvd,,Colorado Springs,CO,80907,Trace Christian Church,Colorado Springs
20268158626,Pure Grit Labs llc,2026-09-18,DLLC,Good Standing,CO,3758 E 104th Ave PMB 736,,Thornton,CO,80233,SBA Financials LLC,Denver
20268158630,Endless Possibilities Painting and Parties LLC,2026-09-18,DLLC,Good Standing,CO,6130 W 40th Ave Apt 2,,Wheat Ridge,CO,80033,,Wheat Ridge
20268158637,L&T Ball LLC,2026-09-18,DLLC,Good Standing,CO,43510 County Road 69,,Briggsdale,CO,80611,,Briggsdale
20268158645,SRFIVE LLC,2026-09-18,DLLC,Good Standing,CO,1100 Goeglein Gulch Rd Unit 147,,Durango,CO,81301,Waggener & Foster LLP,Greenwood Village
20268158651,Frazier Tree LLC,2026-09-18,DLLC,Good Standing,CO,64 Macgregor Rd,,Pueblo,CO,81001,,Pueblo
20268158654,EO Academy LLC,2026-09-18,DLLC,Good Standing,CO,17850 Radbourne Drive,,Monument,CO,80132,,Monument
20268158655,ASAC INTERNATIONAL INC.,2026-09-18,DPC,Good Standing,CO,7475 W. Fifth Ave. #150F,,Lakewood,CO,80226,"FMCOCO, INC.",Lakewood
20268158667,AUSTIN ROMANAUX LLC,2026-09-18,DLLC,Good Standing,CO,550 E 19th Ave Unit 4513,,Denver,CO,80203,,Denver
20268158668,jentd LLC CO,2026-09-18,DLLC,Good Standing,CO,703 Lochnell Dr,,Houston,TX,77062,PERFECT FIGURE LLC,Denver
20268158681,"Puyallup Property, LLC",2026-09-18,DLLC,Good Standing,CO,9620 Avocet Lane,,Lafayette,CO,80026,,Lafayette
20268158695,Westside Wrestling Club,2026-09-18,DNC,Good Standing,CO,1590 W Fillmore St,,Colorado Springs,CO,80904,,Colorado Springs
20268158697,rfrhned LLC CO,2026-09-18,DLLC,Good Standing,CO,703 Lochnell Dr,,Houston,TX,77062,PERFECT FIGURE LLC,Denver
20268158707,EXSE BUSINESS SOLUTIONS LLC,2026-09-18,DLLC,Good Standing,CO,6300 UNION AVE,,FIRESTONE,CO,80504,,FIRESTONE
20268158714,"Boyer Ag & Detailing Services, LLC",2026-09-18,DLLC,Good Standing,CO,13526 County Road 37,,Sterling,CO,80751,,Sterling
20268158731,"Tier-Four Venture, LLC",2026-09-18,DLLC,Good Standing,CO,904 W Montebello Dr,,Pueblo,CO,81007,,Pueblo
20268158736,hrsbsrg LLC CO,2026-09-18,DLLC,Good Standing,CO,703 Lochnell Dr,,Houston,TX,77062,PERFECT FIGURE LLC,Denver
20268158748,dreh5bwrs LLC CO,2026-09-18,DLLC,Good Standing,CO,703 Lochnell Dr,,Houston,TX,77062,PERFECT FIGURE LLC,Denver
20268158750,"Marie Stark Therapy, PLLC",2026-09-18,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268158753,Lockard Consulting LLC,2026-09-18,DLLC,Good Standing,CO,755 Moline St,,Aurora,CO,80010,,Aurora
20268158754,Carr Systems LLC,2026-09-18,DLLC,Good Standing,CO,2343 Kermesite Ct,,Loveland,CO,80537,,Loveland
20268158758,Rondeau Investments LLC,2026-09-18,DLLC,Good Standing,CO,1065 Youngfield Street,,Golden,CO,80401,,Golden
20268158763,JLF ENTERPRISES LLC,2026-09-18,DLLC,Good Standing,CO,8772 S Wenatchee Ct,,Aurora,CO,80016,,Aurora
20268158765,Brighter Globe LLC,2026-09-18,DLLC,Good Standing,CO,3085 Redstone Ln,,Boulder,CO,80305,,Boulder
20268158777,Ponderosa Pines Properties LLC,2026-09-18,DLLC,Good Standing,CO,109 Oakley Pass,,Liberty Hill,TX,78642,Registered Agents Inc,Denver
20268158778,"MOVEMATRIX, INC.",2026-09-18,FPC,Good Standing,DE,214B Aspen Airport Business Ctr,,Aspen,CO,81611,,Aspen
20268158780,"Aldridge Cabin, LLC",2026-09-18,DLLC,Good Standing,CO,S:28 T:4 R:74 Cabin at Lake Edith - Cabin #17,,Clear Creek County,CO,80444,,Boulder
20268158788,BCRG LLC,2026-09-18,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268158789,PEMSBY LLC,2026-09-18,DLLC,Good Standing,CO,7630 W 24th Ave,,Lakewood,CO,80214,Colorado Registered Agents,Denver
20268158797,LINK P.L.L.C,2026-09-18,DLLC,Good Standing,CO,7734 Rampart Way,,Littleton,CO,80125,,Littleton
20268158799,"Waypoint Franchise, LLC",2026-09-18,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268158810,LA BUENA SEMILLA,2026-09-18,DNC,Good Standing,CO,12455 E Mississippi Ave Unit 101,,Aurora,CO,80012,,Aurora
20268158817,rherd LLC CO,2026-09-18,DLLC,Good Standing,CO,703 Lochnell Dr,,Houston,TX,77062,PERFECT FIGURE LLC,Denver
20268158819,Saux Beg LLC,2026-09-18,DLLC,Good Standing,CO,1500 N Grant St,Ste R,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268158821,MINI FLOWER LLC,2026-09-18,DLLC,Good Standing,CO,10568 Eby Cir,,Lone Tree,CO,80124,,Lone Tree
20268158823,DGD Transportation LLC,2026-09-18,DLLC,Good Standing,CO,20516 E Lake Dr,,Aurora,CO,80016,,Aurora
20268158824,D&C Outdoors LLC,2026-09-18,DLLC,Good Standing,CO,720 maroon Ave,Unit 1/2,Crested Butte,CO,81224,,Crested Butte
20268158846,"Waypoint Construction, LLC",2026-09-18,DLLC,Good Standing,CO,1500 N Grant St Ste R,,Denver,CO,80203,Registered Agents Inc,Denver
20268158847,Rocky Mtn Water Ltd,2026-09-18,DLLC,Good Standing,CO,43655 County Road 44A,,Steamboat Springs,CO,80487,,Steamboat Springs
20268158852,American Association of Pro Life Obstetricians and Gynecologists,2026-09-18,FNC,Good Standing,FL,1027 W. Rudisill Blvd. Suite 227,,Fort Wayne,IN,46807,CORPORATION SERVICE COMPANY,Littleton
20268158864,"Liam McCready EHS Services, LLC",2026-09-18,DLLC,Good Standing,CO,631 Grandview Mdws Dr,,Longmont,CO,80503,,Longmont
20268158870,Honchar Cleaning Services LLC,2026-09-18,DLLC,Good Standing,CO,4545 E Warren Ave Unit 355,,Denver,CO,80222,,Denver
20268158875,XI Advisors LLC,2026-09-18,DLLC,Good Standing,CO,140 Kane St,,Brooklyn,NY,11231,"GARFIELD & HECHT, P.C.",Aspen
20268158885,Sara Wendel Fine Art LLC,2026-09-18,DLLC,Good Standing,CO,5824 S Prescott St,,Littleton,CO,80120,,Littleton
20268158891,Wallprint infinity solutions LLC,2026-09-18,DLLC,Good Standing,CO,746 Hidden Valley Dr,,Glenwood Springs,CO,81601,,Glenwood Springs
20268158908,Mavis & Meier Holdings LLC,2026-09-18,DLLC,Good Standing,CO,3225 N Clay St,,Denver,CO,80211,,Denver
20268158914,"Alliance for the Advancement of Infant Mental Health, Inc.",2026-09-18,FNC,Good Standing,MI,2222 W. Grand River Ave,Suite A,Okemos,MI,48864,,Conifer
20268158920,The Beatitudes Project,2026-09-18,DNC,Good Standing,CO,1724 Heritage Cir Apt 77,,Fort Collins,CO,80526,,Fort Collins
20268158926,MaximusxXx666xXx Ltd,2026-09-18,DLLC,Good Standing,CO,7678 Matchlock Heights,,Colorado Springs,CO,80923,,Colorado Springs
20268158944,WalkTeaming LLC,2026-09-18,DLLC,Good Standing,CO,2605 E Serendipity Cir Apt 350,,Colorado Springs,CO,80917,,Colorado Springs
20268158947,Congregation Kol Ami,2026-09-18,FNC,Good Standing,NY,252 Soundview Avenue,,White Plains,NY,10606,Registered Agents Inc,Denver
20268158948,"Villa Dens, LLC",2026-09-18,DLLC,Good Standing,CO,5161 Stoneridge Dr,,Loveland,CO,80537,,Loveland
20268158955,Twilight Tavern LLC,2026-09-18,DLLC,Good Standing,CO,420 E 57th St Lot 119,,Loveland,CO,80538,,Loveland
20268158956,"Coal Creek Home Solutions, LLC",2026-09-18,DLLC,Good Standing,CO,2723 Sunset St,,Erie,CO,80516,,Erie
20268158974,Grid-Bridge Advisors,2026-09-18,DLLC,Good Standing,CO,2960 N Academy Blvd Ste 203,,Colorado Springs,CO,80917,,Colorado Springs
20268158981,Schuler Shook,2026-09-18,FPC,Good Standing,MN,219 Main St SE,Suite 200,Minneapolis,MN,55414,Rocky Mountain RA LLC,Denver
20268158984,LPS Properties LLC,2026-09-18,DLLC,Good Standing,CO,315 South Park Avenue #12,,Breckenridge,CO,80424,CORPORATION SERVICE COMPANY,Littleton
20268158997,AF Solid Builders LLC,2026-09-18,DLLC,Good Standing,CO,11802 114th PI,,Commerce City,CO,80640,,Commerce city
20268159001,G&N Construction LLC,2026-09-18,DLLC,Good Standing,CO,7348 County Road 331,,Silt,CO,81652,,Silt
20268159006,Big Al's Jerky LLC,2026-09-18,DLLC,Good Standing,CO,1380 Meadow Avenue,Apt B,Boulder,CO,80304,,Boulder
20268159007,"Popkava, Inc.",2026-09-18,DPC,Good Standing,CO,1720 S Pratt Pkwy,,Longmont,CO,80501,,Longmont
20268159014,AP Innovations LLC,2026-09-18,DLLC,Good Standing,CO,305 North 42nd Avenue,,Brighton,CO,80601,SimpleBiz Registered Agent Services LLC,Boulder
20268159020,Tavi Services Limited,2026-09-18,FPC,Good Standing,DE,125 Roebling Street,,Brooklyn,NY,11211,"Registered Agent Solutions, Inc.",Centennial
20268159021,"GNP Real Estate, LLC",2026-09-18,DLLC,Good Standing,CO,220 S Ivy St,,Denver,CO,80224,,Denver
20268159024,Veteran Connections LLC,2026-09-18,FLLC,Good Standing,MO,925 Gray Ave,,Webster Groves,MO,63119,C T CORPORATION SYSTEM,Centennial
20268159029,Sell Junction LLC,2026-09-18,DLLC,Good Standing,CO,2277 L Rd # A,,Grand Junction,CO,81505,SimpleBiz Registered Agent Services LLC,Boulder
20268159030,"Jerel C. Singleton, LLC",2026-09-18,DLLC,Good Standing,CO,2468 Hannah Lane,,Grand Junction,CO,81505,,Grand Junction
20268159044,FOOTHILLS AUTOMOTIVE FINISHES & COATINGS LLC,2026-09-18,DLLC,Good Standing,CO,625 Blackhawk Dr,,Colorado Springs,CO,80919,SimpleBiz Registered Agent Services LLC,Boulder
20268159046,Preemo body and paint LLC,2026-09-18,DLLC,Good Standing,CO,4768 Saddle Ridge Dr,,Colorado Springs,CO,80922,Preemo body and paint LLC,Colorado Springs
20268159052,Yocoya Investments LLC,2026-09-18,DLLC,Good Standing,CO,1500 N Grant St,Ste R,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268159059,EAS Consultants LLC,2026-09-18,DLLC,Good Standing,CO,7658 Straight Shooter Vw,,Colorado Springs,CO,80923,,Colorado Springs
20268159060,BRICK Growth Co. LLC,2026-09-18,DLLC,Good Standing,CO,4643 S Ulster St Ste 1485,,Denver,CO,80237,,Centennial
20268159061,Evergreen Health Rx LLC,2026-09-18,DLLC,Good Standing,CO,"115 Wilcox St, Suite 233",,Castle Rock,CO,80104,,Crested Butte
20268159066,Auto smart LLC,2026-09-18,DLLC,Good Standing,CO,3155 S Vaughn Way Apt 813,,Aurora,CO,80014,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268159070,Drop Zone LLC,2026-09-18,DLLC,Good Standing,CO,11757 E Harvard Ave,,Aurora,CO,80014,SimpleBiz Registered Agent Services LLC,Boulder
20268159081,TACOMEE LLC,2026-09-18,DLLC,Good Standing,CO,412 E 50th St,,Loveland,CO,80538,SimpleBiz Registered Agent Services LLC,Boulder
20268159088,LiverCare Executive Solutions LLC,2026-09-18,DLLC,Good Standing,CO,3323 S Birch St,,Denver,CO,80222,SimpleBiz Registered Agent Services LLC,Boulder
20268159092,WILDFIRE STUDIO LLC,2026-09-18,DLLC,Good Standing,CO,384 Rose Street,,Craig,CO,81625,SimpleBiz Registered Agent Services LLC,Boulder
20268159094,Gardiner Forestry LLC,2026-09-18,DLLC,Good Standing,CO,725 Tabernash Ln,,Ridgway,CO,81432,,Ridgway
20268159112,WellSuite One LLC,2026-09-18,DLLC,Good Standing,CO,300 Union Blvd Ste 600,,Lakewood,CO,80228,C T CORPORATION SYSTEM,Centennial
20268159115,birderous LLC,2026-09-18,DLLC,Good Standing,CO,5 Blue Sage,,Littleton,CO,80127,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268159117,KAB Partners LLC,2026-09-18,DLLC,Good Standing,CO,2754 Downhill Dr Unit E,,Steamboat Springs,CO,80487,,Steamboat Springs
20268159124,Safe Circle LLC.,2026-09-18,DLLC,Good Standing,CO,6953 E 132nd Pl,,Thornton,CO,80602,,Thornton
20268159128,Zigora Limited,2026-09-18,DLLC,Good Standing,CO,18995 W 55th Cir,,Golden,CO,80403,,Golden
20268159129,WDW Grand Junction Hotel II Delaware LLC,2026-09-18,FLLC,Good Standing,DE,400 S Colorado Blvd,Ste 700,Denver,CO,80246,WDW Grand Junction Hotel I & II Investment LLC,Denver
20268159131,Dead Rabbits Strength and Fitness LLC,2026-09-18,DLLC,Good Standing,CO,1500 N Grant St,Ste N,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268159137,Liquid Courage LLC,2026-09-18,DLLC,Good Standing,CO,5194 S Uravan St,,Centennial,CO,80015,,Centennial
20268159144,"PGN Apartments SLP, LLC",2026-09-18,DLLC,Good Standing,CO,3892 S Grape St,,Denver,CO,80237,,Denver
20268159152,Guigs LLC,2026-09-18,DLLC,Good Standing,CO,4547 Eagle Lk S,,Fort Collins,CO,80524,,Fort Collins
20268159153,Grand Junction Real Estate LLC,2026-09-18,DLLC,Good Standing,CO,1443 Satterfield Ave,,Fruita,CO,81521,,Fruita
20268159154,Roots Church AG,2026-09-18,DNC,Good Standing,CO,2375 E 104th Ave Unit 6101,,Thornton,CO,80233,,Thornton
20268159165,Better to Give than Receive,2026-09-18,DNC,Good Standing,CO,3752 Holmes Ln,,Johnstown,CO,80534,,Johnstown
20268159167,Wings Pier Holding INC,2026-09-18,DPC,Good Standing,CO,1235 S Broadway,,Denver,CO,80210,,Denver
20268159171,RISVEGGIOL INC,2026-09-18,DPC,Good Standing,CO,1521 Blake St Ste 47010,,Denver,CO,80202,"INCORP SERVICES, INC.",DENVER
20268159173,ALWAYS PLANNING BY AP LLC,2026-09-18,DLLC,Good Standing,CO,13605 W 86th Dr,,Arvada,CO,80005,SimpleBiz Registered Agent Services LLC,Boulder
20268159175,"Rangeview Flooring, LLC",2026-09-18,DLLC,Good Standing,CO,3909 Redwood Ln Apt A,,Pueblo,CO,81005,,Pueblo
20268159190,TC LLC,2026-09-18,DLLC,Good Standing,CO,1820 Mackenzie Rd,Street Address Line2,Pueblo,CO,81001,,Pueblo
20268159193,Butterfly Veil Tattoo LLC,2026-09-18,DLLC,Good Standing,CO,4340 E Kentucky Ave Ste 234,,Denver,CO,80246,,Littleton
20268159199,Caledonia Properties LLC,2026-09-18,DLLC,Good Standing,CO,903 Caledonia Ct,,Fruita,CO,81521,,Fruita
20268159204,Batz Mountain Properties LLC,2026-09-18,DLLC,Good Standing,CO,1617 County Road 4,,Leadville,CO,80461,,Leadville
20268159206,Baxter Investment Group LLC,2026-09-18,DLLC,Good Standing,CO,5656 W 118th Cir,,Westminster,CO,80020,,Westminster
20268159208,"200 Pearl, LLC",2026-09-18,DLLC,Good Standing,CO,14901 E Hampden Ave Ste 350,,Aurora,CO,80014,,Aurora
20268159211,Thormodsen Aeronautics,2026-09-18,FO,Good Standing,DE,1936 Roanoke St,,Colorado Springs,CO,80906,,Colorado Springs
20268159215,"Step Up For Students-Federal, Inc.",2026-09-18,FNC,Good Standing,FL,4655 Salisbury Road,Ste 400,Jacksonville,FL,32256,"URS Agents, LLC.",Centennial
20268159220,"Mighty Maid Cleaning, LLC",2026-09-18,DLLC,Good Standing,CO,4577 Tanglewood Trl,,Boulder,CO,80301,Rocky Mountain RA LLC,Denver
20268159221,"Burke RE Holdings, LLC",2026-09-18,DLLC,Good Standing,CO,10390 W 14th Ave,,Lakewood,CO,80215,,Lakewood
20268159223,Spades Driven LLC,2026-09-18,DLLC,Good Standing,CO,1500 N Grant St,#11922,Denver,CO,80203,Northwest Registered Agent LLC,Denver
20268159226,Levant Entertainment LLC,2026-09-18,DLLC,Good Standing,CO,7350 New Raymer Ct,,Fort Collins,CO,80525,,Fort Collins
20268159227,WLA LLC,2026-09-18,DLLC,Good Standing,CO,1633 N Pearl St Apt 201,,Denver,CO,80203,SimpleBiz Registered Agent Services LLC,Boulder
20268159231,"PK Property Ventures, LLC",2026-09-18,DLLC,Good Standing,CO,3912 Raptor Ct,,Fort Collins,CO,80528,,Fort Collins
20268159234,600 S Taft St LLC,2026-09-18,DLLC,Good Standing,CO,600 S Taft St,,Lakewood,CO,80228,Northwest Registered Agent LLC,Denver
20268159249,"Streets Member CO, LLC",2026-09-18,DLLC,Good Standing,CO,c/o Principal Asset Management,711 High Street,Des Moines,IA,50392,C T CORPORATION SYSTEM,Centennial
20268159250,Fuzzy Audio LLC,2026-09-18,DLLC,Good Standing,CO,15536 Spruce Cir,,Thornton,CO,80602,"UNITED STATES CORPORATION AGENTS, INC.",Greenwood Village
20268159256,"AW Engineering, LLC",2026-09-18,DLLC,Good Standing,CO,2106 Whitewood Dr,,Fort Collins,CO,80528,"Jones & Keller, P.C.",Denver
20268159261,"Ascnt Labs, Inc.",2026-09-18,FPC,Good Standing,DE,2525 Arapahoe Ave,Ste E4 #1069,Boulder,CO,80302,,Black Hawk
